user_id_hash,label_14,label_7
cbf2aa41aea9c9a1220dd845e7a638d08cf62e8bc71d2c4a521daa495f888abe,1.0,1.0
1e5f41c233db56ff5b90c4ffef5411492c69bf898adca480e57c8def455f1499,1.0,1.0
2ce308deafe94a04819596fd90bec5c48699306697dc5d6fac817bdece5738dd,1.0,0.0
9cbc17d576f14c0892e9fd387ee1899d648f892d6754879cdda409732fef03d5,1.0,0.0
73345f96e30600d749c81cdd7274576c6b2355c35887c08c20fa0895504ea009,1.0,0.0
ba0eabbdf4dd7c27f0b7e5af72917ea0800b5b528081abe58f6bd10feeeb8a39,1.0,1.0
a61efdaebc6d5f5363207b0dbd1e03a0029f3f41fe2f5b18edd1b3efac765dcd,1.0,1.0
07659c3ef5d81a84290752ebcfe5f5ae8b51a3ca62b3e09773485095d619b244,1.0,0.0
f26102fd540b352a8dd376c074c0868d981a8289408e8ea588b3b507c02a0d36,1.0,1.0
8e38848a3b993f4d0e117b97f9b976a70b34b68f960a9eb72ef8891aaa5fa2c9,1.0,1.0
eeb5571df17b611cf9147b05fc7515a6c63c684ed8e7237eed6fa74096e660c4,1.0,1.0
a46129cf8af3cc7cf274d0bba09948ba6d536b64406b9e99c26ffc18aeebf3a6,1.0,1.0
9e11c10eb35ed684305c2cb2e50eaac506f5ffaa019158117c4966777f0c89e1,1.0,0.0
b4611704abc0f7d9bc7b7fe42cf04d5177522f6320c528a333fe8de0eaaa5587,1.0,1.0
d6ccc64e51696e10cb7613360d6d63115ddceb107bd95fc3c09378fba3339d06,1.0,0.0
573c19f468d62afbbd71cbac99a6450a1749036e94defd78673274f93254ffb9,1.0,0.0
11b09683b52a3d943e41457931469fc2007989b871136d00ac8452256ff0ac6d,1.0,1.0
b9630ca4803a345fddeeaabfaf322a29c439ce8d96e53aeeb7d28a87e5287acd,1.0,0.0
65a70ff35e88686f2e5800c58f2ddf17205f918e67b3d4886d195964a7f335cf,1.0,0.0
3405b389b01720cdf2917de17dc4a9892fc99b342a24e881fe93af2f8286ad1a,1.0,0.0
e625a0ba7302ec59cfc77360ba8a6a4f54d0f4c452b7b161c8207d2eb441bb52,1.0,0.0
1094381c368ebdba76f7acf5f5e47a7a790ca178d1de53e6ba94d1ba344f77c6,1.0,0.0
99c90aa5aa34ea6ccbcedae7ffa5cb5787b10f40eb3db6b93aaa8059be0918b7,1.0,0.0
08ab3b86643440e54c9464ed7e0f98e2bbba58c90f890567f4a2e5ca6fb7aec1,1.0,0.0
45411dd84c895165160ea1200086ee05eaf2a51e52b75bb7e093b0201137ab82,1.0,0.0
366ec00bd49f12a833e53028271e2e8d7df33c8de97ba56ba5338530c2f1a600,1.0,0.0
e32bbd00c73aa5a08f74564dcb8b9f668039a405ec68fbb4325e1fdf66fd5343,1.0,0.0
a083925b48eae35f29e14c45b27265b739c0c0e15cc866932b2c226aee09d68b,1.0,1.0
ec6d87400ba1e8530105246cb2df3e8ff1ab94943017539a29de2b0f4452dd52,1.0,0.0
33b10493ce4efa7ab1d1d50acdec1a097732cf9bbb46b7e116f4d5058b5061e9,1.0,1.0
8ae539f0f81b46830a237e1b6c20d365a6e8c998ae0d454c06a6c12bcd391b74,1.0,1.0
c5a304f05959da46ce08783540a0e2713317fb09a698996d4318602e961da2b3,1.0,1.0
c582fbeb3c1bc7a8ecf2a0b85ff56382cbc4050438620917968d4a04ecceb6fa,1.0,1.0
0d95f906e876c0cf46b8d015218eb710c9e680018fbefa13aa0bcd62b65555ca,1.0,1.0
408e587773914e05cf980ffc5f92678bdb945c36ffc9405355ce0c7aaf791a3c,1.0,0.0
6da70c2d416b448a12c1c05cfd9492fe07eadd81a9f6345d49118014aff8fd7a,1.0,0.0
a740adbc2ef816b33fc350d4991ea22271de4c0533599296df2710e7e72e85dd,1.0,1.0
7fd8994ea35c52abb3c2b9c887f2cede4f9e42762b48229e8a3f4dda11040459,1.0,1.0
4c82e8cb2de7bb62d3ed9b16aa3fe0e0c15543cff6f9c432bdf9b5da95a252a3,1.0,1.0
33b938cd2364abfad6f188401220c97f4f046c63590d9c7d6fc3681f4f10c062,1.0,0.0
78feddc2f6c422678a3e8b41f036df217eae7cc4c41cda6b238fa94c2ad4fe2f,1.0,0.0
d4d8178708b4a478b01ad7e7db6cebf976250b284024fe4147c6f66f605cae30,1.0,0.0
72ffce57656ec141af6ad5b4bae7059090dea7d9f848ad76403663724b2d1d84,1.0,1.0
c90a4c6a0af9039d6ac767e4124a927ae971b60168c168012c6ba2891d2b2219,1.0,1.0
4e6be5dd2052df16ec07f8ced53df6a8086adc33318469171e850c8813f33909,1.0,1.0
7079fdb7165655fa46558479ff5cd08216c5a099dbcd4758262a08415b08b22f,1.0,1.0
ce4e468f0b7aee90aef70e8818c9b0339b2d897a4c0c6ca9e0a78fd22a8b70bb,1.0,1.0
7f79453f0b80502345033f20d9bcc2eae9530ab358a75b67956576401aeb8415,1.0,0.0
97cf2ea1d6c7929a09e12068a51392898bb4fcd70966115e040adb3272705b33,1.0,1.0
041a41f1f56dc9af225913bfd22020a63adf3e79815478c6a1b21811ed35b8fc,1.0,1.0
469f152387e1664edd547a23cddfa34ed73918be4c56e53dad2059331b956347,1.0,0.0
64ce30a33d38b7faff7d11623a9d59b67a66c2551c7d1c245b6d251b14d36620,1.0,0.0
dd4f55444d21dd25849d723700ef3d16499178fd7d9ed1fc6802dea0e9d52699,1.0,1.0
8533d342371f4ac67a27043254ef141276aa080e69b322aca1487a0d88729935,1.0,1.0
a42090cdfcd21fe9ea8ca4ef5c4f0f8a811a1687a50ca79035cdf933908c6cf0,1.0,0.0
baede931cdccbd0a849897822b4487898708bb40484a04dafeff7deff333efdc,1.0,1.0
daf1a1f2c051e9a83c72fa9b1bdda05d65ec9e0bda838339c662189857a1fea5,1.0,0.0
4636e1a32ef8085c502d5a5315bb116b9b80ca729265b035f2ce36c8e759d3a8,1.0,0.0
cd78fbb34f4811f9f7fe6dcaff900208ad3d96d3fff57ad881318fcdd3391e5a,1.0,1.0
ca73fc0fa452e45c17841fee3a7d9256633e9704928f6ce06a716ada703e060b,1.0,1.0
06c673f652307ef8ff33dcd15c5fb2dac2f1036befc944c73c49474441a97f6d,1.0,1.0
6bf9fe9fa1c6d33b965d661cbb7a4a1027ea05374f872067f405271e56ba2680,1.0,0.0
32cfae3d8e9e3b44dd4d3ec1136a696ec0f89923f7895ae8efad663de3d03ddf,1.0,0.0
c4590523b421bf962c5934c88e602fb917b2496ea09715e3738a9da290fd6e6c,1.0,0.0
8ec2119485e8f277ac1ae02a431f1486f36b003158d82a2aef5cd44cf168aa02,1.0,0.0
d3eedd6f4be901f742ce5db5c0ac9ad6c8685adcaaec194ff6f8e23e2ad4eeca,1.0,0.0
48ce3c6da4b532d218d342caa3fc5747aae103e34889b904d0f5e5289ded3118,1.0,0.0
8c1635e04914a6e98c6edb6933292a44bfa7e305230a695c6234bff7c5e87e0d,1.0,0.0
b01a485fd4ae43f4cc3557eecba3b6dced63ecbfb1b500ffcad2c9c9a1855116,1.0,0.0
4cccdbac8055467775d244243559fe55cb41d1ddd472213bb9f01c6a919d616a,1.0,1.0
4023fb82ee2febb6e0acd04a40958d0f7313fa680ffe20b59226350417e2219a,1.0,0.0
4837f7118ee488b3d3d2fd449da41c12d2ecf7fbbe284787965e935745d3fcb8,1.0,1.0
093f6b4c81f0038b73b58ceaeb95bbbb3211025ce0c08e682f57f252c7e68352,1.0,0.0
bd3ffd9aa8f60a70d889a4189672a4a2f9e7137c01efb64e6a889a01e8c5b5e1,1.0,1.0
6860b32e2f62256f99d745aba21f1dbe83b723beac3445b05999d45dca27e833,1.0,0.0
84ea16b3eaeee4224ae0196a7bdaacef1a9a583f9da3d9e89930256d88a048a8,1.0,1.0
3a8dfc9b34db7c1736533ed1e515bd9ef08ad5ab5897e6f9dc694da436f18728,1.0,0.0
f12b54722e5c9379cc41ccd6dc581a11694fe97dd6fb35dd83044ac76f6925ea,1.0,1.0
5fb6683068b14059113b698d3f8c3ae6d867cd307428cfb1a27bfbd7a7dec8de,1.0,0.0
6803268cf4897b6d3dc4a6ddfe860a6ffedd375b69711d0fed28cc3963e27b94,1.0,0.0
2992e91fb5ff2c2194e1af56f6a9538015e808e8ce972ee911eed441346eee79,1.0,0.0
da36f9bce8d52cc92eeb22051ab9f197119d211931f53f0c8b7d4c6e4ccfc768,1.0,0.0
5b2c5627c7b38d1762ce43d9db2a7d76c7454cf73322c5dbc6a599edd62bc3b3,1.0,0.0
6df91367c5ecd0702b4fa66c148dde45f2a4cbaae1e12760685f3f3c3bb9a789,1.0,0.0
afd5873129123b86c192662fde47dbe7f91ebc3c1fb7ae6fdc450c5a285eec88,1.0,0.0
53b51793e667d32ad54283b4c52384fbb21392ad2014595b676449d482521b0e,1.0,1.0
4249068987479bb1efb2caa1bc60eb1c6d7e8438c3821011146a09c6fed69e86,1.0,1.0
280e67a239b57283bc26a8b09681464a8118eff94866dbe838d670eba8683073,1.0,0.0
e4499f80cc307e972c058d5888cfcc4e9ee39e6d96851f2d533963c0d69c81c0,1.0,0.0
68746b40d95e8f37c250be2058236fac1bca161b33f482a1552c631dd9f55496,1.0,1.0
20a801b766fdd7ae7bc2a6632ac72977dc2f7a34e8626b606f3b0d1156fd33ff,1.0,1.0
e3e70de26dd6858e9f0b45bcc03ba743b06aac03bf9bddab1bff1a2698cee53d,1.0,1.0
102873393cd47e228babac503e5ab8dd41e6b940bd8b26d0513a06c2313bc5b2,1.0,1.0
8ebdccc002cf99ef8e4d5e63e811b086157081e3742ef8047f86eca10d89c94b,1.0,1.0
5bff35a93f7531713a45063bdff6f306ea106082e7daadbe78590081dc585c8b,1.0,1.0
ba28eb1e1605d052dd77781e8f79c06ae20c8be67bcc178f43d5a92a5e26e36a,1.0,1.0
811a3dff5171d71efb424b64cec39c84a4f35937a4703582c639ee217b530f2c,1.0,0.0
4b6b4e0b22d9063d539c386b81d51dc5cc055b21c96afeea8d940238b176dd47,1.0,0.0
219514fd7077ceda442efcb9f5ba1913760d289cca13ea213d76a0dfddb149f1,1.0,1.0
3d1525e542fd2003abaf53bd634b712482a7a1fca5b16e06ba51ae58066b8ff2,1.0,1.0
1bded063b0ff63d9cd84e4c9157151c076d9ccb0f535e0854c9da4314ed48f4d,1.0,0.0
7ffd05f5efb166e2e5bf939587a8169cb569421ba3f19c5ecff97c6ab81fabf6,1.0,0.0
21a4d81f4be52e67e4acec1527899420a97a93c0e79cf51437cd2f4a81abfdf8,1.0,0.0
1793edb74b4bd0e7e6038c13e98795ac006794021017b776d0a5247cae0e0f26,1.0,0.0
843fdcfa524fd7946ea53c659c7b5eff81a22113d3541b77fd47e589d5d3706f,1.0,1.0
7aff21d3d2f7590eb0789aa50036e8ec858e46557b83ab89988017a7c6b83227,1.0,0.0
9d258103e42342f1c5e095154b61c14db37c5b33d2e661e644ca40b2530afa4d,1.0,1.0
dd6c1aa302b2bb3b35aad098fb2ec87d309fc16dcd0c1ec4795924815763940d,1.0,1.0
7cd6d63b0f9f399e65ba73ebbf89ef47a0bafced8bd10eb4b4466fef8c7c9b2b,1.0,0.0
f0cf86e82cb483e4812aad7e42294d40b10dc477995dbf86443eef4f1fb4c88d,1.0,0.0
e2735916d1efcb0ad86ace0718080bdf11c0a54548196d241e35416e140c6bb9,1.0,0.0
5af9a2bae9e344f56833b4ad05967b7f5a161d3123a3fbe68045fc7ca7f04c83,1.0,1.0
d453ce02b37ccd69026dd50e6d17309b913051f9e242d4e9e163fafc942ed785,1.0,1.0
45363846cef8581ef73e76637a2aeceeb2e49a1e5fc93e4d7e5b035003b5b390,1.0,0.0
bd32700d4270df71a2226dea5246e51a31b17681e57a9782a6bbb4924b91fb71,1.0,0.0
6af0517bae4e793191597651c70854cf67117c11849b1416391203d3041979ec,1.0,1.0
063d327dcc0a9a3bb7f3e4e23e714337fcb8784c72d80ba6b7876a69dfb6c75d,1.0,0.0
1ed3353cdb82b0da0e567726748c86c0a0ce123fcbf469356ceeb2006143f6c0,1.0,1.0
b21e90a78f28afbb2875521d124d158cfc005561a974464b8d4ceec99859ed5e,1.0,1.0
91fa605f57422d8914ca1dc19fc65cdc628ddd1ac00fdafbf89af8a48d073afa,1.0,0.0
822f001db05e986bee51ed36e2985a9e0c92a01a1d198e2907f1dea265834aea,1.0,0.0
690ff6cd7f1fe7741de53fffe5e29ee2fe218c6b21c1adb6f73d8080c000719c,1.0,1.0
9df8790306e986ae9ac99d7cc64f653aa3f65db7ad035ebb0bbe56870ea79bed,1.0,1.0
d0df8b22493629f6dd91b108daba29e273824638c613e96173df5d89cdbc33f8,1.0,1.0
026b77725129f8ca3e14389796041313ad53fc55cc90927a2341b94660b5ed2a,1.0,0.0
c371a8a87b5ba318aa49d0aa46d9a7f2a4ee62b10ccf89fb2f160229020cbf4f,1.0,0.0
e4ca6039d689789d0ba09575470e35f311e9407a6305c895246fcc9f5c3bcc64,1.0,0.0
0df95a44ea7eeb2f13ee1879d1051fefa79eedcd39c4e374cc5f4c60bccbee7a,1.0,1.0
2937589e10c419411612c5806e32797a05628a51132bd27761c74b07a4a40013,1.0,0.0
c32b065eb1d330bf6049a594141e5f93dcd560f71433d00ae9eef732d3fa81fb,1.0,1.0
2ff026c0c9efc66ef6f114fbf6d4774676b0e6e0825be95fd75a191f02b198c2,1.0,1.0
caae5385d0aca65e4c3781e187dcb04972dae8d43983375ba454235ddcd69225,1.0,1.0
992dc0782b7000b50432761e0ea31cada2f4092bfa829c2ddb8cdb1729e4c676,1.0,0.0
fc0691054c335e35849a00debfbb95b554e29233765c930d01110bc7486e1a4f,1.0,1.0
83b51a77fde252dd923bb44b94b14ae2379d87d4f5005aed365946cb794db32d,1.0,0.0
df36e964b8d10089f9a32eea75e0f0ecf3649609e45f3a9d2904dae8bda90854,1.0,1.0
85605e1af8da7dddeda7302ec7a990bd58703049e929b36b2444921c1c3746a1,1.0,0.0
48d93bb27e6203a91bdbfa3bcf9a539980b94d786d8ef2849edf378b67a43b98,1.0,0.0
438cce745f11cfef9c5d7856a21c291187a68add5001d7c08151d146bc7e7984,1.0,0.0
567439a2687610d1f3ba2c4e0ae2495af21f955a5e796c3f5db774e3b0ba8a25,1.0,1.0
6dd76ddf5708868f88277623373396358ba7bcc55d144b448dae8f73e8af0474,1.0,1.0
9f8b46cb73580bc1b4557e1a4df58d808b6346f721e459c9a161e84d6676b263,1.0,1.0
6afd63e73de09de3773ff89f2a3e95485192b8b816cc523b0b4b3ee76fe59099,1.0,1.0
6c10d56f424ba7b70c243ebd2c6b45182f7a102494e2adc3f8e2dccd21a332e6,1.0,1.0
8001b0c8717e165397c9b37e22ea7fc8cd0d5038331937ea0ed8d87b46d7d82f,1.0,0.0
c43f64a610647ff2fbeb7db664b158d1a8b5e4ff21b048483fed50fe7a796607,1.0,1.0
3796fe9abce7006ecd7f9109f1d3727ec6ba39695ba8c12f3059eea66b554553,1.0,1.0
69588da0314de514a677095534bd757391b2ef0e906ec7e8d711c012f3b8be99,1.0,0.0
66f785a767cb5b78a646caf532fc239aaaf4e20c64397b939a5e4c6bbe3519c0,1.0,1.0
ebbdb90101ee9527a7947fb37af51e9e71c726c72e4f6d9fbf7eddb2c5ed35aa,1.0,1.0
cfa739ef01b3b61196f98c0819bac333b1b6889e6c26ff2f699fb2be1674edba,1.0,0.0
c56155d8f9c33f719c307aeb5c31a338f7e3d53277c38c637e18004ba214a716,1.0,1.0
87f9d1cce1229f291a1c7dc6118f6d21e268d5d59af15e386bb7c0624b5ae83b,1.0,0.0
6ac0c83d32e4e90627e8469b3cb494d36ab2da16bbe33cf61be340109554089e,1.0,1.0
7de02f3444a8c10b61813213716705fa5163105c969db393af260690466236be,1.0,0.0
3d78546570b87ae9a406dd9a6067d29e4d469e02f306dce347f90cd5da2fd109,1.0,0.0
92d264d4371856f28340e983dc93d080036eacb9f7cdcab4531a8ac2d20879d1,1.0,0.0
35e9f3b9a6c7d6cec9a4a683525d35ec0e3558f890c3191d0cc25f2d28f17b99,1.0,1.0
f5e2d0825110587df93fa2b48c7120009272752b5a516a8a395bb780606f0fab,1.0,1.0
5a84b29df2fa89b0b8c414d725fc9f9bef11ee9ef457f438173e1d5fa340ab36,1.0,1.0
7653a1e93afc5c1d4b3a4acf3fa887b8f2b2ad331a7259068e93555103f70987,1.0,1.0
38c6d5079c0ec962300ddf373714e7994e97ff7bf36b908100feaef989fc0dc3,1.0,1.0
0ca8a5b4cf215dc86a1138c83ca1e31af0fdbcf2b4d6f454c1f22252b6b5ab07,1.0,0.0
61d80000c57715d892cecd309141a1e1c8c5c5721c5eca455fabb9e4443c9f76,1.0,0.0
09aff08f62c2f0e3b79c9bb5c806175caf3b32d60ba5936b186c5641156d33e5,1.0,1.0
95c3deb099c16fe274c7ec41871a1227e3024378dba6abc97ed2f29e53994544,1.0,1.0
2a60cb111c157c85a9abc48caf3008d26dfbc2e8eec1f7f73b690ee3a33d53eb,1.0,1.0
74c41f81f7734ed27888f3f407681415d2e75a421f575bb6415b55612bc50b2b,1.0,1.0
0156fef97c020759adec376ffde8511158ed9605b619fe4bc3fe7985b37ac4dc,1.0,1.0
b0403df07504331bc3a647eeca9bc828432aacfc0c8c4da842f0693821116923,1.0,1.0
8076800ce5106e1fff4eaeed9e5b34c090121ef18f1c739658b5c7ca0ea48cf8,1.0,0.0
8aba31f3fe7a7ccacf3e9dd239f88492322e5e07f0a21c89f62c05b7542a3afd,1.0,1.0
f2a8068f6fe4568791698b0bc3c38817795ac0da2fc811213feb659e173e740a,1.0,0.0
d2df0efa4ab043327046faccdd31858d5261f003aa79f5736a21b32f02b89cbe,1.0,1.0
4ff14c4261ea43c57a997192d781c781c02d4c1c45bcc62ec777b52b934d1b5c,1.0,1.0
5661416162abaab1e2d9d7c547409c61eef75fbd68b3d2355e5e3f0f1d596b47,1.0,0.0
b943b3cc3fea63044d2055fb5b4e9d333e9d72546fa59a4bcaed32468193af52,1.0,0.0
dcdf00d52bb7d624d6e0c4c64e23b0b6297ddb53e0ab63b384fc421e6c5b4e0b,1.0,1.0
83e3d1db7b5f9b056cacf04369348e76e11f17962c07fff2ca64e11448eba4b1,1.0,1.0
dddb0e2bd44a7718242f9ade30aefec837eeee0036406b9c390afc16fb2e3ed4,1.0,1.0
dc10588de07cf0fd474d33add090d5541a48e9bcb3d1ba1b41e8703ff91bfac8,1.0,0.0
3dd9bfff2a34bf874919105dfb285c97f0c626520088f57b85d38273086be75a,1.0,1.0
15f5f39deb4f791d943609442a80a0324ff2133f8c7b414280838c75f72ed488,1.0,1.0
80faed70404c97596f3ffb4dd06324aeded76aa26673c9e08bf4a546d9d22454,1.0,0.0
0ed5ba4fe3657c7dc5978cc57eaf7d1d67100a33b17b3eda56b64d2d3038adc4,1.0,0.0
cefc5e20db2e06ba08c10b19a24cd0ad259012af1ef270fc8e0bc24794133b23,1.0,1.0
3f614219e18464f97fae8392699c9a49d8c7e54d8b7055bd45edc7aea2163453,1.0,1.0
54c46c29950b8004982da7d03d7382aa271acb0740ffd2d506411f53b768bec4,1.0,1.0
dfe26c58e7f2913eeba5ef89433ff9837eceff767eb24808c96da415a69a9cf1,1.0,1.0
564027888666bbc67890a4084821c24949b0400918bda99c5335226d678c544a,1.0,1.0
57c716682deac13c25628f39ec0f5719b40b25520ce757fe68fd10580c628b4b,1.0,0.0
3bcb232701927b3476e6fdd07cb734dc13a81c8dc204a277047e7e2ff89806b2,1.0,1.0
bc25fd4dc8be22fc1641328614f0a8d78bf3e17666da4014f5a8be9e070cbf3c,1.0,1.0
5ca1f8da7e4b6fe66cf78ad38959b90af7e0aba89ed644e96e96411403e4edca,1.0,1.0
bf261a44bb6f6532815fe7d9bcc01bd4e7df6ed3e715cdd582a96291ef0071b7,1.0,1.0
8e88226205c80c7a051faf60f892df373bcdcabf6e807fd9f9559acae065b57b,1.0,1.0
5658d2578d8bd3f8ed9a6c05f8e09a4448985a2e4703ad5b2280bf129da19284,1.0,0.0
2a228cd903828ca0d1fdcadd90bb116f6f84c15710ec592335514852003ccb8f,1.0,0.0
72e3e27e4794a6edb406e19df8f2acc714f16a8eef26e78628d757067d08cbea,1.0,0.0
ea9b562cd653ace9c4165f830e380990624d03467deecda6ee68c413ce546284,1.0,1.0
fed9436cd8526d3b3c54378567d51d485cce04c492bd09d3a5facbf27dc6dae1,1.0,1.0
61df613c8405e1ccd276c6d2e858a594383be93a8a90140ec78d069850cc047a,1.0,1.0
398fdd4a0f3caacc63c133f7c14d215221afb4c1fcadd6dee1db9a1f4c091260,1.0,0.0
181efc1e29797ff754107bf156f130724b51be535466b8876c99c9658ddeb29b,1.0,0.0
65385502b61b2a392a5a3278245eee7aa35798bbeae5843cf7af4b4cf8fcddb9,1.0,1.0
1054d73ce5d26ebb24a9f3f50afa9e7d5558193d1b51c54bcf41b9aa841d6e19,1.0,1.0
ee0280c2e3c6c89605d03680c22ee48cdb8cec11e08a44fc53a36b99ec45f09e,1.0,1.0
cbdaa77351990ee2ec780e532b4abe8020d72512bc23e54f42b51b28c70c08c8,1.0,0.0
b4bf8acf2c35300c4fededf611c291b8ee5d6a531709c7a168f69c56d22db629,1.0,0.0
6a568bdabb67547e0932863e46bbf35d4c08219fae08c656e9ac8e58d432624d,1.0,1.0
6effb43262445d769cd9124c79b227db0f3b3cf5c8ad94a34e5c0e86507b15a8,1.0,1.0
5e6bf05c59a92f4d9d40e6a763b8edba7cd1c6ebd4e7f496cab1df3c06d2e36a,1.0,0.0
9d9098ce014a45a7e76a7fc63b0ddbbe003e6c0c6b5bf6da72dc4c6598cd3126,1.0,1.0
a7b3506597c0dc255b7875776cfa213eb0c2a17cd4bcaaac1732bf8808ac1444,1.0,0.0
795d6ec922db91a011246c80c8b81c3db48e8c2166a2b8cd4c270d218b659c07,1.0,0.0
c384bc7cd25b2916a604f8a9c9d10a9a2e9f70625a2c2ef8eb3dae62edb23acc,1.0,1.0
a635c46e2c3f9f011f8d876b8feab63901450600b0f05522e3339a48a9df164d,1.0,0.0
05db96a77093036a4232ddcc793ee59bebab8517440d7ec9ab8d9bfb4f8fcca6,1.0,1.0
fe4c4b1433315c858830f1ce76fe49f11710bd0ec8cf49ccc810277bd565f891,1.0,1.0
484ed8be7ae58d32a86c204ed5a81d576a01bed148bf4c8d083699d59222080f,1.0,0.0
a165bda8d17110ed04229cfeed3593bde32286a47315489af64930492c1f3e27,1.0,0.0
95750586f7f6e9af074c9af32795271977f201e77bab1a383cb198784a27fc13,1.0,0.0
7f75e0a3b55bd5e3fd23140f39064aedff7d2e3accb28781804a6f416b87f8de,1.0,0.0
c8f6b8b8c05379ff34b14a60ea984faf576865e676484bee12e14058c1510960,1.0,1.0
f6af6cbb10b894f9960f3443fcc11347d98049d065424e1aa7070c31c759c285,1.0,1.0
0c33724c5996be0fa51bcaef84a7a09f5c8e39c513c67a6b13dce94568cb5349,1.0,1.0
66040095f07fd5a1a42801f6abae254cfa5c038e933321c550c266e7943f60f2,1.0,0.0
5e4a5038d943864a0afd8f6fe3a4b4911277b70b06914368f183ef4d17ec1663,1.0,0.0
065d6c31a30e82dea8a6177f25bf05bad1a4f60b2f1c0d01f6d94f256a424fd3,1.0,0.0
a680b4260882b6cb43efe4130fb6278a16d603d9891e59d3531d91e3827c1e4c,1.0,1.0
8fa80bc368867ac5c6de289b0a10f76d53205ceaebfe9b6b074dd3a00d42222f,1.0,1.0
91b05d6171c5c82e3b1900d32fb7c1f4e5e567ede70dce2989f63974652cc73f,1.0,1.0
cb2046d567dbb5f22bb07091b27772db2308db81afc9d318bc9a1456d367d449,1.0,1.0
2e8ae3a9b2025217067836b78ef339d74079f2c3932b690a54c350174fb4b40a,1.0,0.0
9e222574b3fb4c0e60a8327fe70ff7091502b2fdc2eed5e56c899db0113921af,1.0,0.0
1ed5ee5ebf147eb91da224222b0d73349c0e695df00bee7187e17f53681457ac,1.0,1.0
c9ec35bfec49af8eb3a00222816a5c7c236fb316ee08ee02b203536bc16d3a9f,1.0,0.0
